Gap ID,Priority,Status,Gap lane,Gap title,Section order,Section,Item type,Item ID,Compiler #,Chapter or lane,Date,Title,NAID or targets,Source pool,Pages,Access or status,Issue,Closure question,Next action,Catalog URL,PDF URL
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470760964,2.025,Pakistan,1990-10-09,"NSC0056 - October 09, 1990 - Nuclear Matters, Middle East and Gulf, Proliferation [2]",470760964; 90002-026,H-Files - National Security Council (NSC) Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC) Meeting Files | 90002-026 | 41-bpr-nsc-hfiles-nsc_mtgs-56_2-90002-026.pdf,42 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470760964,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC_Mtgs_312293887/41-bpr-nsc-hfiles-nsc_mtgs-56_2-90002-026.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428081443,3.008,India,1991-02-08,Memorandum of Telephone Conversation,428081443; [Memorandum of Telephone Conversations (Telcons) - January 1991-April 1991]:  February 1991 [1],Presidential Telcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - January 1991-April 1991]:  February 1991 [1] | 1991-02-08--Shankar.pdf,4 pages,Full,high-priority gap target; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/428081443,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-08--Shankar.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761272,1.018,Afghanistan,1991-03-05,"NSC/DC 260 - March 05, 1991 - NSC/DC Meeting on Afghanistan, Keywords: Afghanistan (File located @ LM)",470761272; 90019-003,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90019-003 | 41-bpr-nsc-hfiles-dc_mtgs-260-90019-003.pdf,9 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470761272,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-260-90019-003.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761289,1.019,Afghanistan,1991-04-12,"NSC/DC 271 - April 12, 1991 - NSC/DC Meeting on Afghanistan, Keywords: Afghanistan (File located @ LM)",470761289; 90019-020,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90019-020 | 41-bpr-nsc-hfiles-dc_mtgs-271-90019-020.pdf,7 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470761289,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-271-90019-020.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761301,1.020,Afghanistan,1991-05-17,"NSC/DC 282 - May 17, 1991 - NSC/DC Meeting on Angola and Afghanistan, Keywords: Angola, Afghanistan (File located @ NLMS)",470761301; 90020-001,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90020-001 | 41-bpr-nsc-hfiles-dc_mtgs-282-90020-001.pdf,1 page,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470761301,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-282-90020-001.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428082103,3.009,India,1991-12-15,Memorandum of Telephone Conversation,428082103; [Memorandum of Telephone Conversations (Telcons) - May 1991-December 1991]:  December 1991,Presidential Telcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - May 1991-December 1991]:  December 1991 | 1991-12-15--Rao.pdf,1 page,Full,high-priority gap target; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/428082103,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-12-15--Rao.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761354,1.021,Afghanistan,1992-01-03,"NSC/DC 331 - January 03, 1992 - NSC/DC Meeting re: Afghanistan, Keywords: Afghanistan",470761354; 90021-019,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90021-019 | 41-bpr-nsc-hfiles-dc_mtgs-331-90021-019.pdf,58 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470761354,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-331-90021-019.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428082131,3.010,India,1992-01-31,Memorandum of Conversation,428082131; [Memorandum of Conversations (Memcons)-January 1992-June 1992]: January 1992,Presidential Memcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Memcon Files | [Memorandum of Conversations (Memcons)-January 1992-June 1992]: January 1992 | 1992-01-31--Rao.pdf,3 pages,Partial,high-priority gap target; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/428082131,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-01-31--Rao.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428082145,4.006,Regional,1992-03-19,Memorandum of Conversation,428082145; [Memorandum of Conversations (Memcons)-January 1992-June 1992]: March 1992,Presidential Memcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Memcon Files | [Memorandum of Conversations (Memcons)-January 1992-June 1992]: March 1992 | 1992-03-19--Zia.pdf,6 pages,Full,critical gap target; high-priority gap target; folder or staff-file source pool; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/428082145,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-03-19--Zia.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,446396904,2.028,Pakistan,1992-07-10,"NSD-70 - July 10, 1992 - U.S. Nonproliferation Policy",446396904; 90005-020,H-Files - National Security Directive (NSD) Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Directive (NSD) Files | 90005-020 | 41-bpr-nsc-hfiles-nsd-70-90005-020.pdf,101 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/446396904,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSDs_313189290/41-bpr-nsc-hfiles-nsd-70-90005-020.pdf
